session_id,timestamp,user_id,product_id,event_type,offered_discount,purchase_id,name,city,street,product_name,category_path,price,purchase_timestamp,delivery_timestamp,delivery_company,hours,purchase_year,purchase_month,purchase_day,purchase_hour,purchase_minute,purchase_second,purchase_dayofweek,purchase_month_sin,purchase_month_cos,purchase_day_sin,purchase_day_cos,purchase_hour_sin,purchase_hour_cos,purchase_minute_sin,purchase_minute_cos,purchase_second_sin,purchase_second_cos,purchase_dayofweek_sin,purchase_dayofweek_cos,delivery_company_360,delivery_company_516,delivery_company_620,city_Gdynia,city_Konin,city_Kutno,city_Mielec,city_Police,city_Radom,city_Szczecin,city_Warszawa,category_gry i konsole,category_komputery,category_sprzęt rtv,category_telefony i akcesoria
108579.0,2021-03-19 15:42:23.000000,262.0,1286,BUY_PRODUCT,0.0,26034.0,Nataniel Fiedorczuk,Szczecin,aleja Zachodnia 12/49,Opticum AX-1000,Sprzęt RTV;Video;Telewizory i akcesoria;Anteny RTV,-0.5047612049967926,2021-03-19 15:42:23.000000,2021-03-20 08:36:48.430853,516.0,16.907064125833333,2021,3,19,15,42,23,4,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911,-0.7071067811865471,-0.7071067811865479,-0.9510565162951535,-0.30901699437494756,0.6691306063588583,-0.7431448254773941,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
104295.0,2021-04-17 08:29:04.000000,185.0,1010,BUY_PRODUCT,0.0,23036.0,Aniela Żurawik,Warszawa,pl. Wojska Polskiego 706,BioShock 2 (Xbox 360),Gry i konsole;Gry na konsole;Gry Xbox 360,-0.48070601579114963,2021-04-17 08:29:04.000000,2021-04-19 10:59:31.924023,360.0,50.50775667305555,2021,4,17,8,29,4,5,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,0.10452846326765329,-0.9945218953682734,0.40673664307580015,0.9135454576426009,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
107673.0,2021-04-13 21:05:12.000000,247.0,1277,BUY_PRODUCT,20.0,25376.0,Alex Kawula,Police,pl. Borówkowa 62,Apple iPad mini 64GB 4G,Komputery;Tablety i akcesoria;Tablety,1.3050149180969477,2021-04-13 21:05:12.000000,2021-04-15 08:20:25.914026,516.0,35.253865007222224,2021,4,13,21,5,12,1,0.8660254037844387,-0.4999999999999998,0.48530196253108104,-0.8743466161445821,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
102494.0,2021-03-30 18:43:36.000000,152.0,1283,BUY_PRODUCT,0.0,21783.0,Mateusz Broncel,Konin,plac Szpitalna 598,Okulary 3D PHILIPS PTA436/00,Sprzęt RTV;Video;Telewizory i akcesoria;Okulary 3D,-0.4726876193892687,2021-03-30 18:43:36.000000,2021-04-01 16:18:24.996000,620.0,45.58027666666667,2021,3,30,18,43,36,1,1.0,6.123233995736766e-17,-0.20129852008866114,0.9795299412524943,-1.0,-1.8369701987210297e-16,-0.9781476007338056,-0.2079116908177598,-0.587785252292473,-0.8090169943749475,0.7818314824680298,0.6234898018587336,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
107754.0,2021-04-04 07:32:43.000000,249.0,1067,BUY_PRODUCT,0.0,25436.0,Olga Stochaj,Konin,plac Starowiejska 101,Nokia 3310,Telefony i akcesoria;Telefony komórkowe,-0.38661815241147834,2021-04-04 07:32:43.000000,2021-04-07 08:22:01.703322,516.0,72.8218620338889,2021,4,4,7,32,43,6,0.8660254037844387,-0.4999999999999998,0.72479278722912,0.6889669190756866,0.9659258262890683,-0.25881904510252063,-0.20791169081775907,-0.9781476007338057,-0.9781476007338056,-0.2079116908177598,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
105816.0,2021-02-05 13:41:51.000000,213.0,1067,BUY_PRODUCT,15.0,24062.0,Cyprian Tałaj,Warszawa,ulica Widok 58/80,Nokia 3310,Telefony i akcesoria;Telefony komórkowe,-0.38661815241147834,2021-02-05 13:41:51.000000,2021-02-06 13:09:22.835960,360.0,23.458843322222226,2021,2,5,13,41,51,4,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,-0.2588190451025208,-0.9659258262890683,-0.9135454576426005,-0.40673664307580093,-0.8090169943749476,0.5877852522924729,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
102587.0,2021-04-09 11:38:08.000000,153.0,1281,BUY_PRODUCT,20.0,21846.0,Krystian Hadała,Gdynia,al. Turystyczna 49,Manta MM266,Sprzęt RTV;Przenośne audio i video;Odtwarzacze mp3 i mp4,-0.5009043563274879,2021-04-09 11:38:08.000000,2021-04-12 09:12:27.197012,360.0,69.57199917000001,2021,4,9,11,38,8,4,0.8660254037844387,-0.4999999999999998,0.9680771188662043,-0.2506525322587204,0.258819045102521,-0.9659258262890682,-0.743144825477394,-0.6691306063588585,0.7431448254773941,0.6691306063588582,-0.433883739117558,-0.9009688679024191,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
107417.0,2021-04-05 13:51:34.000000,242.0,1073,BUY_PRODUCT,15.0,25204.0,Marcelina Białach,Gdynia,al. Zielna 126,Jabra Drive,Telefony i akcesoria;Akcesoria telefoniczne;Zestawy głośnomówiące,-0.449426251427412,2021-04-05 13:51:34.000000,2021-04-08 08:40:53.329636,360.0,66.82203601,2021,4,5,13,51,34,0,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-0.2588190451025208,-0.9659258262890683,-0.8090169943749476,0.5877852522924729,-0.4067366430758002,-0.9135454576426009,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
105536.0,2021-01-13 00:16:15.000000,207.0,1037,BUY_PRODUCT,20.0,23860.0,Albert Leszczyk,Mielec,al. Słowicza 77,LCD Asus VK248H,Komputery;Monitory;Monitory LCD,0.08780630749861289,2021-01-13 00:16:15.000000,2021-01-15 16:31:14.936613,516.0,64.2499823925,2021,1,13,0,16,15,2,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.0,1.0,0.9945218953682734,-0.10452846326765333,1.0,2.83276944882399e-16,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
108790.0,2021-02-05 12:56:24.000000,268.0,1079,BUY_PRODUCT,0.0,26180.0,Roksana Garncarek,Radom,aleja Wiatraczna 91/17,Kyocera FS-3040MFP,Komputery;Drukarki i skanery;Biurowe urządzenia wielofunkcyjne,3.133995100573193,2021-02-05 12:56:24.000000,2021-02-08 08:39:40.318124,360.0,67.72119947888889,2021,2,5,12,56,24,4,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,1.2246467991473532e-16,-1.0,-0.40673664307580015,0.913545457642601,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
107322.0,2021-01-15 05:12:39.000000,241.0,1277,BUY_PRODUCT,0.0,25130.0,Ida Daniec,Police,plac Piękna 438,Apple iPad mini 64GB 4G,Komputery;Tablety i akcesoria;Tablety,1.3050149180969477,2021-01-15 05:12:39.000000,2021-01-16 08:41:58.608707,360.0,27.48878019638889,2021,1,15,5,12,39,4,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895,0.9659258262890683,0.25881904510252074,0.9510565162951535,0.30901699437494745,-0.8090169943749473,-0.5877852522924732,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
110198.0,2021-03-21 20:03:50.000000,294.0,1074,BUY_PRODUCT,20.0,27190.0,Konrad Maruszczyk,Police,plac Pogodna 603,Gembird BTCC-002,Telefony i akcesoria;Akcesoria telefoniczne;Zestawy głośnomówiące,-0.4836808408562475,2021-03-21 20:03:50.000000,2021-03-22 15:30:50.750190,360.0,19.450208386111115,2021,3,21,20,3,50,6,1.0,6.123233995736766e-17,-0.8978045395707417,-0.44039415155763423,-0.8660254037844386,0.5000000000000001,0.3090169943749474,0.9510565162951535,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
108752.0,2021-04-23 17:32:11.000000,267.0,1281,BUY_PRODUCT,0.0,26152.0,Anita Pabiś,Mielec,ul. Pogodna 57/55,Manta MM266,Sprzęt RTV;Przenośne audio i video;Odtwarzacze mp3 i mp4,-0.5009043563274879,2021-04-23 17:32:11.000000,2021-04-26 08:49:01.789534,620.0,63.28077487055556,2021,4,23,17,32,11,4,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.05064916883871355,-0.9659258262890683,-0.25881904510252063,-0.20791169081775907,-0.9781476007338057,0.9135454576426009,0.4067366430758004,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
101690.0,2021-01-06 21:29:26.000000,133.0,1291,BUY_PRODUCT,0.0,21193.0,Olga Radziewicz,Radom,al. Traugutta 46/65,Philips SDV6224,Sprzęt RTV;Video;Telewizory i akcesoria;Anteny RTV,-0.41752105214432766,2021-01-06 21:29:26.000000,2021-01-08 08:12:47.986273,620.0,34.72277396472222,2021,1,6,21,29,26,2,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203,-0.7071067811865477,0.7071067811865474,0.10452846326765329,-0.9945218953682734,0.40673664307580004,-0.913545457642601,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
103946.0,2021-01-22 22:14:51.000000,177.0,1073,BUY_PRODUCT,5.0,22789.0,Grzegorz Grzenia,Kutno,ul. Fredry 12/84,Jabra Drive,Telefony i akcesoria;Akcesoria telefoniczne;Zestawy głośnomówiące,-0.449426251427412,2021-01-22 22:14:51.000000,2021-01-25 10:39:35.178687,516.0,60.4122718575,2021,1,22,22,14,51,4,0.49999999999999994,0.8660254037844387,-0.9680771188662041,-0.2506525322587213,-0.5000000000000004,0.8660254037844384,0.9945218953682733,0.10452846326765346,-0.8090169943749476,0.5877852522924729,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
104392.0,2021-02-13 09:50:15.000000,187.0,1050,BUY_PRODUCT,0.0,23104.0,Przemysław Miąsko,Police,plac Brzozowa 391,Bioshock 2 (PC),Gry i konsole;Gry komputerowe,-0.5224738426485477,2021-02-13 09:50:15.000000,2021-02-15 08:36:38.813714,620.0,46.77328158722223,2021,2,13,9,50,15,5,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,1.0,2.83276944882399e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
104134.0,2021-02-25 16:57:15.000000,181.0,1278,BUY_PRODUCT,5.0,22923.0,Krzysztof Broś,Mielec,plac Podwale 32,Intenso Music Walker 8GB,Sprzęt RTV;Przenośne audio i video;Odtwarzacze mp3 i mp4,-0.4895984174008357,2021-02-25 16:57:15.000000,2021-03-01 10:35:27.231779,620.0,89.63673104972223,2021,2,25,16,57,15,3,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,-0.8660254037844385,-0.5000000000000004,-0.3090169943749477,0.9510565162951535,1.0,2.83276944882399e-16,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
108895.0,2021-04-04 21:29:46.000000,270.0,1080,BUY_PRODUCT,15.0,26259.0,Borys Majzner,Police,pl. Letniskowa 037,Kyocera FS-3140MFP,Komputery;Drukarki i skanery;Biurowe urządzenia wielofunkcyjne,3.698410023301594,2021-04-04 21:29:46.000000,2021-04-06 08:43:25.503559,516.0,35.2276398775,2021,4,4,21,29,46,6,0.8660254037844387,-0.4999999999999998,0.72479278722912,0.6889669190756866,-0.7071067811865477,0.7071067811865474,0.10452846326765329,-0.9945218953682734,-0.9945218953682734,0.10452846326765299,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
107440.0,2021-03-14 18:24:13.000000,242.0,1044,BUY_PRODUCT,0.0,25219.0,Marcelina Białach,Gdynia,al. Zielna 126,Assassin&#39;s Creed 3 (PS3),Gry i konsole;Gry na konsole;Gry PlayStation3,-0.48879657776064755,2021-03-14 18:24:13.000000,2021-03-16 08:01:10.625114,516.0,37.61600697611111,2021,3,14,18,24,13,6,1.0,6.123233995736766e-17,0.29936312297335804,-0.9541392564000488,-1.0,-1.8369701987210297e-16,0.5877852522924732,-0.8090169943749473,0.9781476007338057,0.20791169081775923,-0.7818314824680299,0.6234898018587334,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
109911.0,2021-03-22 06:10:59.000000,289.0,1074,BUY_PRODUCT,0.0,26995.0,Michał Penkala,Warszawa,pl. Perłowa 922,Gembird BTCC-002,Telefony i akcesoria;Akcesoria telefoniczne;Zestawy głośnomówiące,-0.4836808408562475,2021-03-22 06:10:59.000000,2021-03-24 08:02:46.476640,360.0,49.86318795555556,2021,3,22,6,10,59,0,1.0,6.123233995736766e-17,-0.9680771188662041,-0.2506525322587213,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.10452846326765342,0.9945218953682733,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
102097.0,2021-04-17 01:42:37.000000,144.0,1276,BUY_PRODUCT,0.0,21497.0,Cezary Terka,Szczecin,plac Stycznia 75/34,Apple iPad mini 64GB,Komputery;Tablety i akcesoria;Tablety,0.9040550060208898,2021-04-17 01:42:37.000000,2021-04-17 18:01:21.587394,620.0,16.31238538722222,2021,4,17,1,42,37,5,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,0.25881904510252074,0.9659258262890683,-0.9510565162951535,-0.30901699437494756,-0.6691306063588582,-0.7431448254773942,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
102501.0,2021-03-31 23:28:43.000000,152.0,1001,BUY_PRODUCT,0.0,21788.0,Mateusz Broncel,Konin,plac Szpitalna 598,Telefon Siemens Gigaset DA310,Telefony i akcesoria;Telefony stacjonarne,-0.5055790814297844,2021-03-31 23:28:43.000000,2021-04-03 15:21:00.248281,360.0,63.871457855833334,2021,3,31,23,28,43,2,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.25881904510252157,0.9659258262890681,0.20791169081775931,-0.9781476007338057,-0.9781476007338056,-0.2079116908177598,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
107000.0,2021-01-27 11:46:57.000000,235.0,1276,BUY_PRODUCT,0.0,24901.0,Anna Maria Dubik,Police,pl. Miła 45/53,Apple iPad mini 64GB,Komputery;Tablety i akcesoria;Tablety,0.9040550060208898,2021-01-27 11:46:57.000000,2021-01-28 08:01:09.843471,360.0,20.236900964166665,2021,1,27,11,46,57,2,0.49999999999999994,0.8660254037844387,-0.72479278722912,0.6889669190756865,0.258819045102521,-0.9659258262890682,-0.9945218953682734,0.10452846326765299,-0.3090169943749477,0.9510565162951535,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
105694.0,2021-04-05 17:40:06.000000,210.0,1286,BUY_PRODUCT,0.0,23973.0,Nataniel Kołaczyk,Szczecin,ul. Jagodowa 11/54,Opticum AX-1000,Sprzęt RTV;Video;Telewizory i akcesoria;Anteny RTV,-0.5047612049967926,2021-04-05 17:40:06.000000,2021-04-06 15:49:30.555218,360.0,22.15682089388889,2021,4,5,17,40,6,0,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.5877852522924731,0.8090169943749475,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
106704.0,2021-02-04 13:28:11.000000,229.0,1045,BUY_PRODUCT,15.0,24671.0,Iwo Palej,Police,plac Wojciecha 64/95,Call of Duty Modern Warfare 2 (PS3),Gry i konsole;Gry na konsole;Gry PlayStation3,-0.5048333705644095,2021-02-04 13:28:11.000000,2021-02-05 10:21:13.117939,620.0,20.88392164972222,2021,2,4,13,28,11,3,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,-0.2588190451025208,-0.9659258262890683,0.20791169081775931,-0.9781476007338057,0.9135454576426009,0.4067366430758004,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
107111.0,2021-04-06 11:25:37.000000,237.0,1046,BUY_PRODUCT,0.0,24976.0,Ewa Chruszcz,Police,ulica Kwiatowa 75/52,LEGO Batman 2 DC Super Heroes (PS3),Gry i konsole;Gry na konsole;Gry PlayStation3,-0.5038070158249688,2021-04-06 11:25:37.000000,2021-04-07 12:04:28.785709,516.0,24.647718252500002,2021,4,6,11,25,37,1,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,-0.6691306063588582,-0.7431448254773942,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
106173.0,2021-01-18 02:23:04.000000,220.0,1008,BUY_PRODUCT,0.0,24310.0,Sara Serzysko,Kutno,aleja Szczęśliwa 14,Tom Clancy&#39;s Rainbow Six Vegas (Xbox 360),Gry i konsole;Gry na konsole;Gry Xbox 360,-0.5127796013986735,2021-01-18 02:23:04.000000,2021-01-20 08:24:25.903209,620.0,54.022750891388895,2021,1,18,2,23,4,0,0.49999999999999994,0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,0.6691306063588583,-0.7431448254773941,0.40673664307580015,0.9135454576426009,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
105160.0,2021-02-12 12:30:55.000000,200.0,1079,BUY_PRODUCT,10.0,23620.0,Agnieszka Kabza,Szczecin,aleja Diamentowa 70,Kyocera FS-3040MFP,Komputery;Drukarki i skanery;Biurowe urządzenia wielofunkcyjne,3.133995100573193,2021-02-12 12:30:55.000000,2021-02-15 08:20:40.423862,516.0,67.82928440611111,2021,2,12,12,30,55,4,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,-0.49999999999999967,0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
108246.0,2021-02-18 06:00:04.000000,256.0,1056,BUY_PRODUCT,20.0,25795.0,Ryszard Pietrusiak,Radom,ul. Jaworowa 947,Call of Duty Black Ops (PC),Gry i konsole;Gry komputerowe,-0.5288163942024354,2021-02-18 06:00:04.000000,2021-02-19 13:20:38.508198,620.0,31.342918943888893,2021,2,18,6,0,4,3,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,1.0,6.123233995736766e-17,0.0,1.0,0.40673664307580015,0.9135454576426009,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
101223.0,2021-04-21 11:00:46.000000,124.0,1045,BUY_PRODUCT,0.0,20856.0,Marcel Brzeźniak,Kutno,ulica Mokra 134,Call of Duty Modern Warfare 2 (PS3),Gry i konsole;Gry na konsole;Gry PlayStation3,-0.5048333705644095,2021-04-21 11:00:46.000000,2021-04-23 08:33:01.208531,360.0,45.53755792527778,2021,4,21,11,0,46,2,0.8660254037844387,-0.4999999999999998,-0.8978045395707417,-0.44039415155763423,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.9945218953682734,0.10452846326765299,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106466.0,2021-03-26 14:41:25.000000,225.0,1315,BUY_PRODUCT,5.0,24505.0,Gabriel Chwalisz,Police,pl. Srebrna 675,Jabra Talk,Telefony i akcesoria;Akcesoria telefoniczne;Zestawy słuchawkowe,-0.508770403197733,2021-03-26 14:41:25.000000,2021-03-27 17:32:58.417577,620.0,26.859282660277778,2021,3,26,14,41,25,4,1.0,6.123233995736766e-17,-0.8486442574947509,0.5289640103269624,-0.4999999999999997,-0.8660254037844388,-0.9135454576426005,-0.40673664307580093,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
106044.0,2021-03-19 06:17:16.000000,217.0,1003,BUY_PRODUCT,0.0,24218.0,Tymon Taciak,Kutno,ul. Kosynierów 595,Kyocera FS-3640MFP,Komputery;Drukarki i skanery;Biurowe urządzenia wielofunkcyjne,5.572389446385196,2021-03-19 06:17:16.000000,2021-03-20 16:47:33.723962,620.0,34.50492332277778,2021,3,19,6,17,16,4,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.9781476007338057,-0.20791169081775934,0.9945218953682734,-0.10452846326765333,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
102972.0,2021-01-05 02:33:52.000000,160.0,1077,BUY_PRODUCT,5.0,22105.0,Angelika Stoltman,Police,al. Zakole 90/67,Kyocera FS-C2026MFP,Komputery;Drukarki i skanery;Biurowe urządzenia wielofunkcyjne,2.475684755978765,2021-01-05 02:33:52.000000,2021-01-07 08:45:20.022396,360.0,54.19111733222223,2021,1,5,2,33,52,1,0.49999999999999994,0.8660254037844387,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,-0.3090169943749473,-0.9510565162951536,-0.743144825477394,0.6691306063588585,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
108151.0,2021-04-07 14:04:22.000000,255.0,1041,BUY_PRODUCT,5.0,25728.0,Jakub Kopytko,Kutno,aleja Jaworowa 867,Crysis 3 (PS3),Gry i konsole;Gry na konsole;Gry PlayStation3,-0.48879657776064755,2021-04-07 14:04:22.000000,2021-04-08 17:34:21.902498,620.0,27.499972916111115,2021,4,7,14,4,22,2,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-0.4999999999999997,-0.8660254037844388,0.40673664307580015,0.9135454576426009,0.7431448254773945,-0.6691306063588579,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
109540.0,2021-03-09 12:11:09.000000,283.0,1002,BUY_PRODUCT,0.0,26734.0,Ernest Torbus,Gdynia,al. Kościuszki 25,Kyocera FS-1135MFP,Komputery;Drukarki i skanery;Biurowe urządzenia wielofunkcyjne,1.0897049379136399,2021-03-09 12:11:09.000000,2021-03-11 08:21:36.317685,620.0,44.174254912500004,2021,3,9,12,11,9,1,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204,1.2246467991473532e-16,-1.0,0.9135454576426009,0.4067366430758004,0.8090169943749475,0.5877852522924731,0.7818314824680298,0.6234898018587336,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
103373.0,2021-01-06 19:17:33.000000,169.0,1067,BUY_PRODUCT,0.0,22392.0,Natasza Berendt,Radom,al. Gajowa 993,Nokia 3310,Telefony i akcesoria;Telefony komórkowe,-0.38661815241147834,2021-01-06 19:17:33.000000,2021-01-07 17:26:00.764158,516.0,22.141045599444446,2021,1,6,19,17,33,2,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203,-0.9659258262890684,0.2588190451025203,0.9781476007338057,-0.20791169081775934,-0.3090169943749473,-0.9510565162951536,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
104144.0,2021-03-27 00:14:43.000000,181.0,1316,BUY_PRODUCT,0.0,22931.0,Krzysztof Broś,Mielec,plac Podwale 32,Plantronics Voyager Legend,Telefony i akcesoria;Akcesoria telefoniczne;Zestawy słuchawkowe,-0.3532054946048404,2021-03-27 00:14:43.000000,2021-03-30 08:23:05.373533,360.0,80.13954820361111,2021,3,27,0,14,43,5,1.0,6.123233995736766e-17,-0.72479278722912,0.6889669190756865,0.0,1.0,0.9945218953682733,0.10452846326765346,-0.9781476007338056,-0.2079116908177598,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
101569.0,2021-02-13 18:16:24.000000,131.0,1281,BUY_PRODUCT,0.0,21100.0,Cezary Armatys,Szczecin,ul. Chełmońskiego 059,Manta MM266,Sprzęt RTV;Przenośne audio i video;Odtwarzacze mp3 i mp4,-0.5009043563274879,2021-02-13 18:16:24.000000,2021-02-15 18:26:07.210162,620.0,48.16200282277778,2021,2,13,18,16,24,5,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,-1.0,-1.8369701987210297e-16,0.9945218953682734,-0.10452846326765333,0.5877852522924732,-0.8090169943749473,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
102683.0,2021-01-24 15:42:39.000000,156.0,1041,BUY_PRODUCT,0.0,21909.0,Olaf Ochal,Radom,aleja Słonecznikowa 00/67,Crysis 3 (PS3),Gry i konsole;Gry na konsole;Gry PlayStation3,-0.48879657776064755,2021-01-24 15:42:39.000000,2021-01-26 08:27:04.005385,620.0,40.74027927361111,2021,1,24,15,42,39,6,0.49999999999999994,0.8660254037844387,-0.9884683243281114,0.15142777750457667,-0.7071067811865471,-0.7071067811865479,-0.9510565162951535,-0.30901699437494756,-0.8090169943749473,-0.5877852522924732,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
109076.0,2021-04-12 17:55:48.000000,272.0,1281,BUY_PRODUCT,0.0,26395.0,Ida Jaroch,Mielec,aleja Szmaragdowa 15,Manta MM266,Sprzęt RTV;Przenośne audio i video;Odtwarzacze mp3 i mp4,-0.5009043563274879,2021-04-12 17:55:48.000000,2021-04-15 08:34:19.662295,620.0,62.64212841527778,2021,4,12,17,55,48,0,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,-0.9659258262890683,-0.25881904510252063,-0.49999999999999967,0.8660254037844388,-0.9510565162951536,0.30901699437494723,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
104249.0,2021-04-24 03:37:40.000000,184.0,1283,BUY_PRODUCT,0.0,23001.0,Kamil Hołota,Police,aleja Jesienna 161,Okulary 3D PHILIPS PTA436/00,Sprzęt RTV;Video;Telewizory i akcesoria;Okulary 3D,-0.4726876193892687,2021-04-24 03:37:40.000000,2021-04-26 16:55:20.204110,516.0,61.29450114166667,2021,4,24,3,37,40,5,0.8660254037844387,-0.4999999999999998,-0.9884683243281114,0.15142777750457667,0.7071067811865476,0.7071067811865476,-0.6691306063588582,-0.7431448254773942,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
105971.0,2021-02-19 06:52:48.000000,217.0,1290,BUY_PRODUCT,0.0,24162.0,Tymon Taciak,Kutno,ul. Kosynierów 595,Philips SDV5120,Sprzęt RTV;Video;Telewizory i akcesoria;Anteny RTV,-0.4173526658198881,2021-02-19 06:52:48.000000,2021-02-22 08:48:40.511347,620.0,73.93125315194445,2021,2,19,6,52,48,4,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,-0.743144825477394,0.6691306063588585,-0.9510565162951536,0.30901699437494723,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
